Unnamed: 0,date,file_path,debate_title,country
1,2010-07-26,Data/speeches/UK/012 Olympics (North-west) 2010-07-26.json,2012 Olympics (North-west),2.0
2,2010-07-27,Data/speeches/UK/11 (Dualling) 2010-07-27.json,A11 (Dualling),2.0
4,2010-07-26,Data/speeches/UK/cademies Bill [Lords] 2010-07-26.json,Academies Bill [Lords],2.0
7,2010-07-28,Data/speeches/UK/fghanistan 2010-07-28.json,Afghanistan,2.0
8,2010-07-27,Data/speeches/UK/griculture_ CAP Direct Payments 2010-07-27.json,Agriculture: CAP Direct Payments,2.0
9,2010-07-26,Data/speeches/UK/griculture_ Dairy Industry 2010-07-26.json,Agriculture: Dairy Industry,2.0
11,2010-07-27,Data/speeches/UK/nnual Energy Statement 2010-07-27.json,Annual Energy Statement,2.0
12,2010-07-27,Data/speeches/UK/ttorney-General 2010-07-27.json,Attorney-General,2.0
13,2010-07-27,Data/speeches/UK/V Referendum (Scotland) 2010-07-27.json,AV Referendum (Scotland),2.0
15,2010-07-28,Data/speeches/UK/anks_ Business Lending 2010-07-28.json,Banks: Business Lending,2.0
16,2010-07-26,Data/speeches/UK/BC Accounts 2010-07-26.json,BBC Accounts,2.0
17,2010-07-28,Data/speeches/UK/iodiversity 2010-07-28.json,Biodiversity,2.0
19,2010-07-27,Data/speeches/UK/oundary Changes 2010-07-27.json,Boundary Changes,2.0
20,2010-07-27,Data/speeches/UK/urton upon Trent County Court 2010-07-27.json,Burton upon Trent County Court,2.0
24,2010-07-27,Data/speeches/UK/athedral Restoration 2010-07-27.json,Cathedral Restoration,2.0
25,2010-07-27,Data/speeches/UK/hildren_ Trafficking 2010-07-27.json,Children: Trafficking,2.0
26,2010-07-27,Data/speeches/UK/hurch Commissioners 2010-07-27 (1).json,Church Commissioners,2.0
27,2010-07-27,Data/speeches/UK/hurch Commissioners 2010-07-27.json,Church Commissioners,2.0
29,2010-07-26,Data/speeches/UK/ommons Chamber 2010-07-26.json,Commons Chamber,2.0
30,2010-07-27,Data/speeches/UK/ommons Chamber 2010-07-27.json,Commons Chamber,2.0
34,2010-07-26,Data/speeches/UK/oventry Market 2010-07-26.json,Coventry Market,2.0
35,2010-07-26,Data/speeches/UK/reative Partnerships 2010-07-26.json,Creative Partnerships,2.0
36,2010-07-26,"Data/speeches/UK/ulture, Media and Sport 2010-07-26.json","Culture, Media and Sport",2.0
37,2010-07-27,Data/speeches/UK/efendant Anonymity 2010-07-27.json,Defendant Anonymity,2.0
40,2010-07-27,Data/speeches/UK/emocratic Process (Engagement) 2010-07-27.json,Democratic Process (Engagement),2.0
41,2010-07-27,Data/speeches/UK/eputy Prime Minister 2010-07-27.json,Deputy Prime Minister,2.0
42,2010-07-26,Data/speeches/UK/igital Economy Act 2010 2010-07-26.json,Digital Economy Act 2010,2.0
43,2010-07-27,Data/speeches/UK/isabled People 2010-07-27.json,Disabled People,2.0
45,2010-07-27,Data/speeches/UK/omestic Violence 2010-07-27.json,Domestic Violence,2.0
46,2010-07-26,Data/speeches/UK/arly-day Motions 2010-07-26 (1).json,Early-day Motions,2.0
47,2010-07-26,Data/speeches/UK/arly-day Motions 2010-07-26.json,Early-day Motions,2.0
48,2010-07-27,Data/speeches/UK/lectoral Commission Committee 2010-07-27 (1).json,Electoral Commission Committee,2.0
49,2010-07-27,Data/speeches/UK/lectoral Commission Committee 2010-07-27 (2).json,Electoral Commission Committee,2.0
50,2010-07-27,Data/speeches/UK/lectoral Commission Committee 2010-07-27.json,Electoral Commission Committee,2.0
51,2010-07-27,Data/speeches/UK/lectoral Reform 2010-07-27.json,Electoral Reform,2.0
52,2010-07-26,Data/speeches/UK/lectricity and Gas (Carbon Emissions Reduction) (Amendment) Order 2010 2010-07-26.json,Electricity and Gas (Carbon Emissions Reduction) (Amendment) Order 2010,2.0
53,2010-07-28,Data/speeches/UK/lectricity and Gas (Carbon Emissions Reduction) (Amendment) Order 2010 2010-07-28.json,Electricity and Gas (Carbon Emissions Reduction) (Amendment) Order 2010,2.0
54,2010-07-27,Data/speeches/UK/nergy_ Annual Statement 2010-07-27.json,Energy: Annual Statement,2.0
55,2010-07-28,Data/speeches/UK/nergy_ Carbon Capture and Storage 2010-07-28.json,Energy: Carbon Capture and Storage,2.0
57,2010-07-26,"Data/speeches/UK/quality Act 2010 (Consequential Amendments, Saving and Supplementary Provisions) Order 2010 2010-07-26.json","Equality Act 2010 (Consequential Amendments, Saving and Supplementary Provisions) Order 2010",2.0
59,2010-07-27,Data/speeches/UK/uropean Investigation Order 2010-07-27.json,European Investigation Order,2.0
61,2010-07-27,Data/speeches/UK/U_ European Investigation Order 2010-07-27.json,EU: European Investigation Order,2.0
63,2010-07-26,Data/speeches/UK/inance Bill 2010-07-26 (1).json,Finance Bill,2.0
64,2010-07-26,Data/speeches/UK/inance Bill 2010-07-26.json,Finance Bill,2.0
67,2010-07-26,Data/speeches/UK/rand Committee 2010-07-26 (1).json,Grand Committee,2.0
69,2010-07-26,Data/speeches/UK/ealth and Social Care Act 2008 (Consequential Amendments No. 3) Order 2010 2010-07-26.json,Health and Social Care Act 2008 (Consequential Amendments No. 3) Order 2010,2.0
71,2010-07-26,Data/speeches/UK/ospital Car Parking Charges (Hereford) 2010-07-26.json,Hospital Car Parking Charges (Hereford),2.0
72,2010-07-27,Data/speeches/UK/ospital Services (North-East) 2010-07-27.json,Hospital Services (North-East),2.0
75,2010-07-26,Data/speeches/UK/ouse of Commons Commission 2010-07-26 (1).json,House of Commons Commission,2.0
76,2010-07-26,Data/speeches/UK/ouse of Commons Commission 2010-07-26 (2).json,House of Commons Commission,2.0
77,2010-07-26,Data/speeches/UK/ouse of Commons Commission 2010-07-26.json,House of Commons Commission,2.0
81,2010-07-26,Data/speeches/UK/ousing_ Lettings 2010-07-26.json,Housing: Lettings,2.0
83,2010-07-26,Data/speeches/UK/an Tomlinson 2010-07-26.json,Ian Tomlinson,2.0
84,2010-07-26,Data/speeches/UK/mpartiality Rules (Television News) 2010-07-26.json,Impartiality Rules (Television News),2.0
92,2010-07-28,Data/speeches/UK/orean Peninsula 2010-07-28.json,Korean Peninsula,2.0
93,2010-07-26,Data/speeches/UK/eader of the House 2010-07-26 (1).json,Leader of the House,2.0
94,2010-07-26,Data/speeches/UK/eader of the House 2010-07-26.json,Leader of the House,2.0
95,2010-07-26,Data/speeches/UK/icence Fee 2010-07-26.json,Licence Fee,2.0
96,2010-07-26,Data/speeches/UK/icensing Act 2003 2010-07-26.json,Licensing Act 2003,2.0
97,2010-07-28,Data/speeches/UK/ocal Government Bill [HL] 2010-07-28.json,Local Government Bill [HL],2.0
98,2010-07-26,Data/speeches/UK/ords Chamber 2010-07-26.json,Lords Chamber,2.0
99,2010-07-27,Data/speeches/UK/ords Chamber 2010-07-27.json,Lords Chamber,2.0
100,2010-07-28,Data/speeches/UK/ords Chamber 2010-07-28.json,Lords Chamber,2.0
101,2010-07-26,Data/speeches/UK/edia Ownership (Regulation) 2010-07-26.json,Media Ownership (Regulation),2.0
102,2010-07-26,Data/speeches/UK/ral Answers to Questions 2010-07-26.json,Oral Answers to Questions,2.0
103,2010-07-27,Data/speeches/UK/ral Answers to Questions 2010-07-27.json,Oral Answers to Questions,2.0
104,2010-07-26,Data/speeches/UK/arliamentary IT Equipment 2010-07-26.json,Parliamentary IT Equipment,2.0
105,2010-07-26,Data/speeches/UK/arliamentary Recording Unit 2010-07-26.json,Parliamentary Recording Unit,2.0
107,2010-07-27,Data/speeches/UK/eople with Disabilities (Victims of Rape) 2010-07-27.json,People with Disabilities (Victims of Rape),2.0
108,2010-07-26,Data/speeches/UK/etitions 2010-07-26.json,Petitions,2.0
109,2010-07-27,Data/speeches/UK/etitions 2010-07-27.json,Petitions,2.0
110,2010-07-26,Data/speeches/UK/oints of Order 2010-07-26.json,Points of Order,2.0
111,2010-07-27,Data/speeches/UK/oints of Order 2010-07-27.json,Points of Order,2.0
112,2010-07-26,Data/speeches/UK/olicing 2010-07-26.json,Policing,2.0
113,2010-07-26,Data/speeches/UK/olicing in the 21st Century 2010-07-26.json,Policing in the 21st Century,2.0
114,2010-07-26,Data/speeches/UK/olicy Announcements 2010-07-26.json,Policy Announcements,2.0
117,2010-07-26,Data/speeches/UK/re-legislative Scrutiny 2010-07-26.json,Pre-legislative Scrutiny,2.0
118,2010-07-27,Data/speeches/UK/rivileges and Conduct 2010-07-27.json,Privileges and Conduct,2.0
120,2010-07-27,Data/speeches/UK/eferendums (Timing) 2010-07-27.json,Referendums (Timing),2.0
121,2010-07-27,Data/speeches/UK/egional and Local Representatives 2010-07-27.json,Regional and Local Representatives,2.0
123,2010-07-26,Data/speeches/UK/unning Costs 2010-07-26.json,Running Costs,2.0
124,2010-07-26,Data/speeches/UK/ussia 2010-07-26.json,Russia,2.0
125,2010-07-27,Data/speeches/UK/erious Fraud Office 2010-07-27.json,Serious Fraud Office,2.0
126,2010-07-26,Data/speeches/UK/erious Organised Crime and Police Act 2005 (Disclosure of Information by SOCA) Order 2010 2010-07-26.json,Serious Organised Crime and Police Act 2005 (Disclosure of Information by SOCA) Order 2010,2.0
128,2010-07-27,Data/speeches/UK/hip-to-Ship Oil as Cargo Transfer 2010-07-27.json,Ship-to-Ship Oil as Cargo Transfer,2.0
129,2010-07-26,Data/speeches/UK/ports Participation 2010-07-26.json,Sports Participation,2.0
130,2010-07-26,Data/speeches/UK/port_ Football World Cup 2018 2010-07-26.json,Sport: Football World Cup 2018,2.0
132,2010-07-27,Data/speeches/UK/trategic Transport (Cambridge) 2010-07-27.json,Strategic Transport (Cambridge),2.0
133,2010-07-27,Data/speeches/UK/ummer Adjournment 2010-07-27 (1).json,Summer Adjournment,2.0
134,2010-07-27,Data/speeches/UK/ummer Adjournment 2010-07-27.json,Summer Adjournment,2.0
136,2010-07-26,Data/speeches/UK/uperfast Broadband (Cornwall) 2010-07-26.json,Superfast Broadband (Cornwall),2.0
137,2010-07-26,Data/speeches/UK/uperfast Broadband (Isle of Wight) 2010-07-26.json,Superfast Broadband (Isle of Wight),2.0
139,2010-07-26,Data/speeches/UK/elevision Licence Fee 2010-07-26.json,Television Licence Fee,2.0
140,2010-07-27,Data/speeches/UK/errorist Asset-Freezing etc. Bill [HL] 2010-07-27.json,Terrorist Asset-Freezing etc. Bill [HL],2.0
141,2010-07-26,Data/speeches/UK/opical Questions 2010-07-26.json,Topical Questions,2.0
142,2010-07-27,Data/speeches/UK/opical Questions 2010-07-27.json,Topical Questions,2.0
144,2010-07-27,Data/speeches/UK/rigeminal Neuralgia 2010-07-27.json,Trigeminal Neuralgia,2.0
145,2010-07-27,Data/speeches/UK/iolence against Women 2010-07-27.json,Violence against Women,2.0
146,2010-07-27,Data/speeches/UK/oter Registration 2010-07-27 (1).json,Voter Registration,2.0
147,2010-07-27,Data/speeches/UK/oter Registration 2010-07-27 (2).json,Voter Registration,2.0
148,2010-07-27,Data/speeches/UK/oter Registration 2010-07-27.json,Voter Registration,2.0
149,2010-07-27,Data/speeches/UK/estminster Hall 2010-07-27 (1).json,Westminster Hall,2.0
153,2010-07-27,Data/speeches/UK/omen Bishops 2010-07-27 (1).json,Women Bishops,2.0
154,2010-07-27,Data/speeches/UK/omen Bishops 2010-07-27.json,Women Bishops,2.0
