,date,file_path,debate_title,country
0,2010-11-29,Data/speeches/UK/018 FIFA World Cup 2010-11-29.json,2018 FIFA World Cup,2.0
1,2010-12-07,Data/speeches/UK/dult Social Care 2010-12-07.json,Adult Social Care,2.0
2,2010-12-08,Data/speeches/UK/erospace Industry 2010-12-08.json,Aerospace Industry,2.0
3,2010-11-30,Data/speeches/UK/lternative Vote Referendum 2010-11-30.json,Alternative Vote Referendum,2.0
4,2010-12-06,Data/speeches/UK/rctic Ice Cap 2010-12-06.json,Arctic Ice Cap,2.0
5,2010-11-29,Data/tmp_text_files/UK/Arrangement of Business 2010-11-29.txt,,
6,2010-11-30,Data/tmp_text_files/UK/Arrangement of Business 2010-11-30 (1).txt,,
7,2010-11-30,Data/tmp_text_files/UK/Arrangement of Business 2010-11-30 (2).txt,,
8,2010-11-30,Data/tmp_text_files/UK/Arrangement of Business 2010-11-30.txt,,
9,2010-12-03,Data/tmp_text_files/UK/Arrangement of Business 2010-12-03.txt,,
10,2010-12-07,Data/tmp_text_files/UK/Arrangement of Business 2010-12-07.txt,,
11,2010-12-08,Data/tmp_text_files/UK/Arrangement of Business 2010-12-08.txt,,
12,2010-12-01,Data/speeches/UK/sylum Seekers 2010-12-01.json,Asylum Seekers,2.0
13,2010-11-30,Data/speeches/UK/ttorney-General 2010-11-30.json,Attorney-General,2.0
14,2010-11-30,Data/speeches/UK/uckland Castle Paintings 2010-11-30.json,Auckland Castle Paintings,2.0
15,2010-12-07,Data/speeches/UK/utism 2010-12-07.json,Autism,2.0
16,2010-11-29,Data/speeches/UK/utumn Forecast 2010-11-29 (1).json,Autumn Forecast,2.0
17,2010-11-29,Data/speeches/UK/utumn Forecast 2010-11-29.json,Autumn Forecast,2.0
18,2010-11-25,Data/tmp_text_files/UK/Backbench Business 2010-11-25.txt,,
19,2010-11-29,Data/tmp_text_files/UK/Backbench Business 2010-11-29.txt,,
20,2010-12-02,Data/tmp_text_files/UK/Backbench Business 2010-12-02 (1).txt,,
21,2010-12-02,Data/tmp_text_files/UK/Backbench Business 2010-12-02.txt,,
22,2010-11-29,Data/speeches/UK/anking Reform 2010-11-29.json,Banking Reform,2.0
23,2010-12-07,Data/speeches/UK/anking_ Liability. 2010-12-07.json,Banking: Liability.,2.0
24,2010-12-07,Data/speeches/UK/ankruptcy 2010-12-07.json,Bankruptcy,2.0
25,2010-12-08,Data/speeches/UK/enefits Uprating 2010-12-08.json,Benefits Uprating,2.0
26,2010-12-09,Data/speeches/UK/iodiversity 2010-12-09.json,Biodiversity,2.0
27,2010-11-24,Data/speeches/UK/ookmakers and Planning (Haringey) 2010-11-24.json,Bookmakers and Planning (Haringey),2.0
28,2010-11-30,Data/speeches/UK/reast Cancer Screening (Young Women) 2010-11-30.json,Breast Cancer Screening (Young Women),2.0
29,2010-12-09,Data/speeches/UK/roadband 2010-12-09.json,Broadband,2.0
30,2010-12-09,Data/speeches/UK/udget Responsibility and National  Audit Bill [HL] 2010-12-09.json,Budget Responsibility and National  Audit Bill [HL],2.0
31,2010-11-25,Data/tmp_text_files/UK/Budget Responsibility and National Audit Bill [HL] 2010-11-25.txt,,
32,2010-11-29,Data/speeches/UK/udget Responsibility and National Audit Bill [HL] 2010-11-29.json,Budget Responsibility and National Audit Bill [HL],2.0
33,2010-12-01,Data/speeches/UK/udget Responsibility and National Audit Bill [HL] 2010-12-01.json,Budget Responsibility and National Audit Bill [HL],2.0
34,2010-12-06,Data/speeches/UK/udget Responsibility and National Audit Bill [HL] 2010-12-06.json,Budget Responsibility and National Audit Bill [HL],2.0
35,2010-12-09,Data/speeches/UK/us Service (Walsall) 2010-12-09.json,Bus Service (Walsall),2.0
36,2010-12-02,Data/speeches/UK/us Services 2010-12-02.json,Bus Services,2.0
37,2010-12-08,Data/speeches/UK/usiness of the House (Thursday) 2010-12-08.json,Business of the House (Thursday),2.0
38,2010-11-25,Data/tmp_text_files/UK/Business of the House 2010-11-25 (1).txt,,
39,2010-11-25,Data/speeches/UK/usiness of the House 2010-11-25.json,Business of the House,2.0
40,2010-11-29,Data/speeches/UK/usiness of the House 2010-11-29.json,Business of the House,2.0
41,2010-12-02,Data/tmp_text_files/UK/Business of the House 2010-12-02 (1).txt,,
42,2010-12-02,Data/speeches/UK/usiness of the House 2010-12-02.json,Business of the House,2.0
43,2010-12-09,Data/speeches/UK/usiness of the House 2010-12-09 (1).json,Business of the House,2.0
44,2010-12-09,Data/speeches/UK/usiness of the House 2010-12-09.json,Business of the House,2.0
45,2010-11-30,Data/speeches/UK/usiness Plans 2010-11-30.json,Business Plans,2.0
46,2010-11-24,Data/tmp_text_files/UK/Business without Debate 2010-11-24.txt,,
47,2010-11-25,Data/tmp_text_files/UK/Business without Debate 2010-11-25.txt,,
48,2010-11-29,Data/tmp_text_files/UK/Business without Debate 2010-11-29.txt,,
49,2010-11-30,Data/tmp_text_files/UK/Business Without Debate 2010-11-30.txt,,
50,2010-12-01,Data/tmp_text_files/UK/Business without Debate 2010-12-01.txt,,
51,2010-12-02,Data/tmp_text_files/UK/Business without Debate 2010-12-02.txt,,
52,2010-12-03,Data/speeches/UK/usiness without Debate 2010-12-03.json,Business without Debate,2.0
53,2010-12-06,Data/speeches/UK/usiness without Debate 2010-12-06.json,Business without Debate,2.0
54,2010-12-07,Data/speeches/UK/usiness without Debate 2010-12-07.json,Business without Debate,2.0
55,2010-12-08,Data/tmp_text_files/UK/Business without Debate 2010-12-08.txt,,
56,2010-12-09,Data/tmp_text_files/UK/Business without Debate 2010-12-09 (1).txt,,
57,2010-12-09,Data/tmp_text_files/UK/Business without Debate 2010-12-09.txt,,
58,2010-12-07,Data/tmp_text_files/UK/Business_ Oral Statements 2010-12-07.txt,,
59,2010-11-24,Data/speeches/UK/abinet Office 2010-11-24.json,Cabinet Office,2.0
60,2010-12-01,Data/speeches/UK/andour in Health Care 2010-12-01.json,Candour in Health Care,2.0
61,2010-11-30,Data/speeches/UK/entral Asia and South Caucasus 2010-11-30.json,Central Asia and South Caucasus,2.0
62,2010-12-09,Data/speeches/UK/hildren_ Adoption 2010-12-09.json,Children: Adoption,2.0
63,2010-11-24,Data/speeches/UK/hildren_ Care 2010-11-24.json,Children: Care,2.0
64,2010-11-30,Data/speeches/UK/hristians in Iraq 2010-11-30.json,Christians in Iraq,2.0
65,2010-11-30,Data/speeches/UK/hurch Commissioners 2010-11-30 (1).json,Church Commissioners,2.0
66,2010-11-30,Data/speeches/UK/hurch Commissioners 2010-11-30 (2).json,Church Commissioners,2.0
67,2010-11-30,Data/speeches/UK/hurch Commissioners 2010-11-30.json,Church Commissioners,2.0
68,2010-11-30,Data/speeches/UK/hurches Conservation Trust 2010-11-30.json,Churches Conservation Trust,2.0
69,2010-11-24,Data/speeches/UK/ivil Service Compensation Scheme 2010-11-24.json,Civil Service Compensation Scheme,2.0
70,2010-12-08,Data/speeches/UK/ivilian Deaths (Ballymurphy) 2010-12-08.json,Civilian Deaths (Ballymurphy),2.0
71,2010-11-30,Data/speeches/UK/oalition Government 2010-11-30.json,Coalition Government,2.0
72,2010-12-09,Data/speeches/UK/ommon Fisheries Policy 2010-12-09.json,Common Fisheries Policy,2.0
73,2010-11-24,Data/speeches/UK/ommons Chamber 2010-11-24.json,Commons Chamber,2.0
74,2010-11-25,Data/speeches/UK/ommons Chamber 2010-11-25.json,Commons Chamber,2.0
75,2010-11-29,Data/speeches/UK/ommons Chamber 2010-11-29.json,Commons Chamber,2.0
76,2010-11-30,Data/speeches/UK/ommons Chamber 2010-11-30.json,Commons Chamber,2.0
77,2010-12-01,Data/speeches/UK/ommons Chamber 2010-12-01.json,Commons Chamber,2.0
78,2010-12-02,Data/speeches/UK/ommons Chamber 2010-12-02.json,Commons Chamber,2.0
79,2010-12-03,Data/speeches/UK/ommons Chamber 2010-12-03.json,Commons Chamber,2.0
80,2010-12-06,Data/speeches/UK/ommons Chamber 2010-12-06.json,Commons Chamber,2.0
81,2010-12-07,Data/speeches/UK/ommons Chamber 2010-12-07.json,Commons Chamber,2.0
82,2010-12-08,Data/speeches/UK/ommons Chamber 2010-12-08.json,Commons Chamber,2.0
83,2010-12-09,Data/speeches/UK/ommons Chamber 2010-12-09.json,Commons Chamber,2.0
84,2010-12-01,Data/speeches/UK/ommonwealth Games 2010-12-01.json,Commonwealth Games,2.0
85,2010-11-25,Data/speeches/UK/ommunities and Local Government 2010-11-25.json,Communities and Local Government,2.0
86,2010-11-25,Data/speeches/UK/ommunity Ownership (Assets and Facilities) 2010-11-25.json,Community Ownership (Assets and Facilities),2.0
87,2010-11-24,Data/speeches/UK/oncessionary Travel 2010-11-24.json,Concessionary Travel,2.0
88,2010-12-09,Data/tmp_text_files/UK/consolidated fund bill 2010-12-09.txt,,
89,2010-11-24,Data/speeches/UK/onstitutional Law 2010-11-24.json,Constitutional Law,2.0
90,2010-11-30,Data/speeches/UK/onstitutional Law 2010-11-30.json,Constitutional Law,2.0
91,2010-11-24,Data/speeches/UK/onsultancy 2010-11-24.json,Consultancy,2.0
92,2010-11-30,Data/speeches/UK/onsumer Protection (Private Car Parks) 2010-11-30.json,Consumer Protection (Private Car Parks),2.0
93,2010-12-07,Data/speeches/UK/ontaminated Blood Products 2010-12-07.json,Contaminated Blood Products,2.0
94,2010-11-24,Data/speeches/UK/oroners and Justice Act 2009 2010-11-24.json,Coroners and Justice Act 2009,2.0
95,2010-12-08,Data/tmp_text_files/UK/Council Housing (Local Financing Pathfinders) 2010-12-08.txt,,
96,2010-11-29,Data/speeches/UK/reative Industries 2010-11-29.json,Creative Industries,2.0
97,2010-12-06,Data/speeches/UK/riminal Records Bureau 2010-12-06.json,Criminal Records Bureau,2.0
98,2010-12-07,Data/speeches/UK/rown Currency Exchange 2010-12-07.json,Crown Currency Exchange,2.0
99,2010-11-29,"Data/speeches/UK/ulture, Media and Sport 2010-11-29.json","Culture, Media and Sport",2.0
100,2010-12-02,Data/speeches/UK/ycling 2010-12-02.json,Cycling,2.0
101,2010-12-03,Data/speeches/UK/aylight Saving Bill 2010-12-03.json,Daylight Saving Bill,2.0
102,2010-12-08,Data/speeches/UK/efence Spending (Wales) 2010-12-08.json,Defence Spending (Wales),2.0
103,2010-11-29,Data/speeches/UK/ental Practitioners 2010-11-29.json,Dental Practitioners,2.0
104,2010-11-30,Data/speeches/UK/eputy Prime Minister 2010-11-30.json,Deputy Prime Minister,2.0
105,2010-12-07,Data/speeches/UK/etention of Palestinian Children  (West Bank) 2010-12-07.json,Detention of Palestinian Children  (West Bank),2.0
106,2010-12-08,Data/speeches/UK/iamond Jubilee 2010-12-08.json,Diamond Jubilee,2.0
107,2010-11-30,Data/speeches/UK/isability Allowance 2010-11-30.json,Disability Allowance,2.0
108,2010-12-09,Data/speeches/UK/og Control Notices 2010-12-09.json,Dog Control Notices,2.0
109,2010-11-30,Data/speeches/UK/omestic Violence 2010-11-30.json,Domestic Violence,2.0
110,2010-12-06,Data/speeches/UK/-Borders 2010-12-06.json,e-Borders,2.0
111,2010-11-24,Data/tmp_text_files/UK/Economic Affairs Committee 2010-11-24.txt,,
112,2010-12-01,Data/speeches/UK/conomy 2010-12-01 (1).json,Economy,2.0
113,2010-12-01,Data/speeches/UK/conomy 2010-12-01 (2).json,Economy,2.0
114,2010-12-01,Data/speeches/UK/conomy 2010-12-01.json,Economy,2.0
115,2010-12-09,Data/speeches/UK/conomy_ Growth 2010-12-09.json,Economy: Growth,2.0
116,2010-11-30,Data/speeches/UK/conomy_ Manufacturing 2010-11-30.json,Economy: Manufacturing,2.0
117,2010-12-09,Data/speeches/UK/ducational Access Programme 2010-12-09.json,Educational Access Programme,2.0
118,2010-11-30,Data/speeches/UK/lectoral Commission Committee 2010-11-30 (1).json,Electoral Commission Committee,2.0
119,2010-11-30,Data/speeches/UK/lectoral Commission Committee 2010-11-30 (2).json,Electoral Commission Committee,2.0
120,2010-11-30,Data/speeches/UK/lectoral Commission Committee 2010-11-30.json,Electoral Commission Committee,2.0
121,2010-11-30,Data/speeches/UK/lectoral Register 2010-11-30.json,Electoral Register,2.0
122,2010-12-01,Data/speeches/UK/mployment 2010-12-01.json,Employment,2.0
123,2010-11-25,Data/speeches/UK/mpty Homes 2010-11-25.json,Empty Homes,2.0
124,2010-12-07,Data/speeches/UK/nd-of-Life Care 2010-12-07.json,End-of-Life Care,2.0
125,2010-12-01,Data/speeches/UK/nergy 2010-12-01.json,Energy,2.0
126,2010-12-08,Data/tmp_text_files/UK/Energy Bill [HL] 2010-12-08.txt,,
127,2010-12-07,Data/speeches/UK/nergy Industry (East Anglia) 2010-12-07.json,Energy Industry (East Anglia),2.0
128,2010-11-24,Data/speeches/UK/ngagements 2010-11-24.json,Engagements,2.0
129,2010-12-01,Data/speeches/UK/ngagements 2010-12-01.json,Engagements,2.0
130,2010-12-08,Data/speeches/UK/ngagements 2010-12-08 (1).json,Engagements,2.0
131,2010-12-08,Data/speeches/UK/ngagements 2010-12-08.json,Engagements,2.0
132,2010-12-09,"Data/speeches/UK/nvironment, Food and Rural Affairs 2010-12-09.json","Environment, Food and Rural Affairs",2.0
133,2010-11-24,Data/tmp_text_files/UK/Epilepsy and Related Conditions (Education and Health Services) 2010-11-24.txt,,
134,2010-11-24,Data/speeches/UK/quitable Life (Payments) Bill 2010-11-24.json,Equitable Life (Payments) Bill,2.0
135,2010-12-08,Data/tmp_text_files/UK/Estimates Day 2010-12-08.txt,,
136,2010-12-09,Data/speeches/UK/uropean Single Market 2010-12-09.json,European Single Market,2.0
137,2010-12-09,Data/speeches/UK/uropean Union (Definition of Treaties) (Partnership and Cooperation Agreement) (Republic of Indonesia) Order 2010 2010-12-09.json,European Union (Definition of Treaties) (Partnership and Cooperation Agreement) (Republic of Indonesia) Order 2010,2.0
138,2010-12-07,Data/speeches/UK/uropean Union Bill 2010-12-07.json,European Union Bill,2.0
139,2010-12-02,Data/speeches/UK/U_ Budgets 2010-12-02.json,EU: Budgets,2.0
140,2010-11-29,Data/speeches/UK/ibre-optic Broadband 2010-11-29.json,Fibre-optic Broadband,2.0
141,2010-11-25,Data/speeches/UK/irst-time Buyers 2010-11-25.json,First-time Buyers,2.0
142,2010-12-02,Data/speeches/UK/isheries 2010-12-02.json,Fisheries,2.0
143,2010-11-24,Data/tmp_text_files/UK/Fixed-term Parliaments Bill (Programme) (No. 2) 2010-11-24.txt,,
144,2010-11-24,Data/speeches/UK/ixed-term Parliaments Bill 2010-11-24.json,Fixed-term Parliaments Bill,2.0
145,2010-12-01,Data/speeches/UK/ixed-term Parliaments Bill 2010-12-01.json,Fixed-term Parliaments Bill,2.0
146,2010-12-09,Data/speeches/UK/lood Defences 2010-12-09.json,Flood Defences,2.0
147,2010-11-24,Data/speeches/UK/looding_ Cornwall 2010-11-24.json,Flooding: Cornwall,2.0
148,2010-12-08,Data/speeches/UK/ootball Grounds (Regulation) 2010-12-08.json,Football Grounds (Regulation),2.0
149,2010-12-08,Data/tmp_text_files/UK/Further and Higher Education Funding 2010-12-08.txt,,
150,2010-12-03,Data/speeches/UK/angmasters Licensing (Extension to Construction Industry) Bill 2010-12-03.json,Gangmasters Licensing (Extension to Construction Industry) Bill,2.0
151,2010-11-30,Data/speeches/UK/aza 2010-11-30.json,Gaza,2.0
152,2010-11-24,Data/speeches/UK/overnment Contracts 2010-11-24 (1).json,Government Contracts,2.0
153,2010-11-24,Data/speeches/UK/overnment Contracts 2010-11-24.json,Government Contracts,2.0
154,2010-12-07,Data/speeches/UK/P-led Commissioning Consortiums 2010-12-07.json,GP-led Commissioning Consortiums,2.0
155,2010-11-29,Data/speeches/UK/rand Committee 2010-11-29.json,Grand Committee,2.0
156,2010-11-30,Data/speeches/UK/rand Committee 2010-11-30 (1).json,Grand Committee,2.0
157,2010-11-30,Data/tmp_text_files/UK/Grand Committee 2010-11-30.txt,,
158,2010-12-01,Data/speeches/UK/rand Committee 2010-12-01 (1).json,Grand Committee,2.0
159,2010-12-01,Data/tmp_text_files/UK/Grand Committee 2010-12-01.txt,,
160,2010-12-06,Data/speeches/UK/rand Committee 2010-12-06 (1).json,Grand Committee,2.0
161,2010-12-06,Data/tmp_text_files/UK/Grand Committee 2010-12-06.txt,,
162,2010-12-08,Data/speeches/UK/rand Committee 2010-12-08 (1).json,Grand Committee,2.0
163,2010-12-08,Data/tmp_text_files/UK/Grand Committee 2010-12-08.txt,,
164,2010-12-09,Data/speeches/UK/rand Committee 2010-12-09 (1).json,Grand Committee,2.0
165,2010-12-09,Data/tmp_text_files/UK/Grand Committee 2010-12-09.txt,,
166,2010-12-07,Data/speeches/UK/ypsy and Traveller Sites 2010-12-07.json,Gypsy and Traveller Sites,2.0
167,2010-12-07,Data/speeches/UK/ealth 2010-12-07.json,Health,2.0
168,2010-11-25,Data/speeches/UK/ealth and Safety_ Common Sense Common Safety 2010-11-25.json,Health and Safety: Common Sense Common Safety,2.0
169,2010-12-01,Data/speeches/UK/ealth Care (North Yorkshire and York) 2010-12-01.json,Health Care (North Yorkshire and York),2.0
170,2010-11-29,Data/speeches/UK/ealth_ Academic Health Partnerships 2010-11-29.json,Health: Academic Health Partnerships,2.0
171,2010-11-30,Data/speeches/UK/ealth_ Passive Smoking 2010-11-30.json,Health: Passive Smoking,2.0
172,2010-12-09,Data/speeches/UK/igher Education Fees 2010-12-09.json,Higher Education Fees,2.0
173,2010-12-09,Data/speeches/UK/igher Level Stewardship Schemes 2010-12-09.json,Higher Level Stewardship Schemes,2.0
174,2010-12-01,Data/speeches/UK/IV 2010-12-01 (1).json,HIV,2.0
175,2010-12-01,Data/speeches/UK/IV 2010-12-01.json,HIV,2.0
176,2010-12-06,Data/speeches/UK/ome Department 2010-12-06.json,Home Department,2.0
177,2010-12-08,Data/tmp_text_files/UK/HOME OFFICE 2010-12-08.txt,,
178,2010-11-25,Data/speeches/UK/omelessness 2010-11-25.json,Homelessness,2.0
179,2010-11-30,Data/speeches/UK/ospital Chaplaincy 2010-11-30.json,Hospital Chaplaincy,2.0
180,2010-12-07,Data/speeches/UK/ospital Energy Consumption 2010-12-07.json,Hospital Energy Consumption,2.0
181,2010-11-24,Data/tmp_text_files/UK/House of Commons 2010-11-24.txt,,
182,2010-11-25,Data/tmp_text_files/UK/House of Commons 2010-11-25.txt,,
183,2010-11-29,Data/tmp_text_files/UK/House of Commons 2010-11-29.txt,,
184,2010-11-30,Data/tmp_text_files/UK/House of Commons 2010-11-30.txt,,
185,2010-12-01,Data/tmp_text_files/UK/House of Commons 2010-12-01.txt,,
186,2010-12-02,Data/tmp_text_files/UK/House of Commons 2010-12-02.txt,,
187,2010-12-03,Data/tmp_text_files/UK/House of Commons 2010-12-03.txt,,
188,2010-12-06,Data/tmp_text_files/UK/House of Commons 2010-12-06.txt,,
189,2010-12-07,Data/tmp_text_files/UK/House of Commons 2010-12-07.txt,,
190,2010-12-08,Data/tmp_text_files/UK/House of Commons 2010-12-08.txt,,
191,2010-12-09,Data/tmp_text_files/UK/House of Commons 2010-12-09.txt,,
192,2010-11-24,Data/speeches/UK/ouse of Commons Commission 2010-11-24.json,House of Commons Commission,2.0
193,2010-11-29,Data/speeches/UK/ouse of Commons Commission 2010-11-29 (1).json,House of Commons Commission,2.0
194,2010-11-29,Data/speeches/UK/ouse of Commons Commission 2010-11-29.json,House of Commons Commission,2.0
195,2010-11-24,Data/tmp_text_files/UK/House of Lords 2010-11-24.txt,,
196,2010-11-25,Data/tmp_text_files/UK/House of Lords 2010-11-25.txt,,
197,2010-11-29,Data/tmp_text_files/UK/House of Lords 2010-11-29.txt,,
198,2010-11-30,Data/tmp_text_files/UK/House of Lords 2010-11-30.txt,,
199,2010-12-01,Data/tmp_text_files/UK/House of Lords 2010-12-01.txt,,
200,2010-12-02,Data/tmp_text_files/UK/House of Lords 2010-12-02.txt,,
201,2010-12-03,Data/tmp_text_files/UK/House of Lords 2010-12-03.txt,,
202,2010-12-06,Data/tmp_text_files/UK/House of Lords 2010-12-06.txt,,
203,2010-12-07,Data/tmp_text_files/UK/House of Lords 2010-12-07.txt,,
204,2010-12-08,Data/tmp_text_files/UK/House of Lords 2010-12-08.txt,,
205,2010-12-09,Data/tmp_text_files/UK/House of Lords 2010-12-09.txt,,
206,2010-12-03,Data/speeches/UK/ouse of Lords Reform Bill [HL] 2010-12-03.json,House of Lords Reform Bill [HL],2.0
207,2010-11-29,Data/speeches/UK/ouse of Lords_ Elections 2010-11-29.json,House of Lords: Elections,2.0
208,2010-12-01,Data/speeches/UK/ouse of Lords_ Reform 2010-12-01.json,House of Lords: Reform,2.0
209,2010-12-09,Data/speeches/UK/ouses of Parliament_ Access during Demonstrations 2010-12-09.json,Houses of Parliament: Access during Demonstrations,2.0
210,2010-12-06,Data/speeches/UK/ousing Benefit 2010-12-06.json,Housing Benefit,2.0
211,2010-12-02,Data/speeches/UK/uman Rights 2010-12-02.json,Human Rights,2.0
212,2010-11-30,Data/speeches/UK/uman Trafficking 2010-11-30.json,Human Trafficking,2.0
213,2010-11-24,Data/speeches/UK/dentity Documents Bill 2010-11-24.json,Identity Documents Bill,2.0
214,2010-12-01,Data/speeches/UK/MF and World Bank_ Appointment Procedures 2010-12-01.json,IMF and World Bank: Appointment Procedures,2.0
215,2010-12-01,Data/speeches/UK/mmigration_ Detention of Children 2010-12-01.json,Immigration: Detention of Children,2.0
216,2010-12-02,Data/speeches/UK/mmigration_ Sham Marriages 2010-12-02.json,Immigration: Sham Marriages,2.0
217,2010-12-02,Data/speeches/UK/ncome-related Benefits (Subsidy to Authorities) (Temporary Accommodation) Amendment Order 2010 2010-12-02.json,Income-related Benefits (Subsidy to Authorities) (Temporary Accommodation) Amendment Order 2010,2.0
218,2010-11-29,Data/speeches/UK/ndependent Financial Advisers (Regulation) 2010-11-29.json,Independent Financial Advisers (Regulation),2.0
219,2010-12-02,Data/speeches/UK/ndependent Parliamentary Standards Authority 2010-12-02.json,Independent Parliamentary Standards Authority,2.0
220,2010-11-24,Data/speeches/UK/ndependent Retailers 2010-11-24.json,Independent Retailers,2.0
221,2010-12-09,Data/speeches/UK/nsurance Premiums (Flooding) 2010-12-09.json,Insurance Premiums (Flooding),2.0
222,2010-12-07,Data/speeches/UK/ntelligence and Security Committee 2010-12-07.json,Intelligence and Security Committee,2.0
223,2010-12-07,Data/speeches/UK/nterim Cancer Drugs Fund 2010-12-07.json,Interim Cancer Drugs Fund,2.0
224,2010-11-29,Data/speeches/UK/nternational Aid 2010-11-29.json,International Aid,2.0
225,2010-11-25,Data/tmp_text_files/UK/Introduction_ Lord Hennessy of Nympsfield 2010-11-25.txt,,
226,2010-11-25,Data/tmp_text_files/UK/Introduction_ The Lord Bishop of Oxford 2010-11-25.txt,,
227,2010-11-30,Data/speeches/UK/ran 2010-11-30.json,Iran,2.0
228,2010-12-07,Data/speeches/UK/VF Treatment 2010-12-07.json,IVF Treatment,2.0
229,2010-12-08,Data/speeches/UK/abour Statistics 2010-12-08.json,Labour Statistics,2.0
230,2010-11-29,Data/speeches/UK/eader of the House 2010-11-29 (1).json,Leader of the House,2.0
231,2010-11-29,Data/speeches/UK/eader of the House 2010-11-29.json,Leader of the House,2.0
232,2010-11-29,Data/speeches/UK/egal Aid 2010-11-29.json,Legal Aid,2.0
233,2010-11-24,Data/speeches/UK/esotho 2010-11-24.json,Lesotho,2.0
234,2010-11-25,Data/speeches/UK/iaison Committee_ Second Report 2010-11-25.json,Liaison Committee: Second Report,2.0
235,2010-12-01,Data/speeches/UK/ibel Law 2010-12-01.json,Libel Law,2.0
236,2010-11-29,Data/speeches/UK/ibrary Provision (CSR) 2010-11-29.json,Library Provision (CSR),2.0
237,2010-12-06,Data/speeches/UK/icensing 2010-12-06.json,Licensing,2.0
238,2010-12-02,Data/speeches/UK/inda Norgrove 2010-12-02.json,Linda Norgrove,2.0
239,2010-11-25,Data/speeches/UK/ocal Authority Expenditure 2010-11-25.json,Local Authority Expenditure,2.0
240,2010-11-25,Data/speeches/UK/ocal Authority Funding 2010-11-25 (1).json,Local Authority Funding,2.0
241,2010-11-25,Data/speeches/UK/ocal Authority Funding 2010-11-25.json,Local Authority Funding,2.0
242,2010-12-09,Data/speeches/UK/ocal Authority Grants_ Impact of Cuts 2010-12-09.json,Local Authority Grants: Impact of Cuts,2.0
243,2010-11-25,Data/speeches/UK/ocal Authority Powers 2010-11-25.json,Local Authority Powers,2.0
244,2010-12-02,Data/speeches/UK/ocal Authority Transport Schemes 2010-12-02.json,Local Authority Transport Schemes,2.0
245,2010-11-24,Data/tmp_text_files/UK/Local Elections (Northern Ireland)  Order 2010 2010-11-24.txt,,
246,2010-11-25,Data/tmp_text_files/UK/Local Government Bill [HL] 2010-11-25.txt,,
247,2010-11-25,Data/speeches/UK/ocal Government Bill [Lords] 2010-11-25.json,Local Government Bill [Lords],2.0
248,2010-11-30,Data/speeches/UK/ocal Government Boundaries 2010-11-30.json,Local Government Boundaries,2.0
249,2010-11-30,Data/speeches/UK/ocal Government Funding 2010-11-30.json,Local Government Funding,2.0
250,2010-12-06,Data/speeches/UK/ocal Government Funding 2010-12-06.json,Local Government Funding,2.0
251,2010-11-29,Data/speeches/UK/ocal Media 2010-11-29.json,Local Media,2.0
252,2010-11-25,Data/speeches/UK/ocalism Bill 2010-11-25.json,Localism Bill,2.0
253,2010-11-29,Data/speeches/UK/ondon Olympics (Sporting Legacy) 2010-11-29.json,London Olympics (Sporting Legacy),2.0
